#  1  ID
#  2  R.A.          [deg.]
#  3  Dec.          [deg.]
#  4  Exposure Time [sec.]
#  5  Priority      [1(highest)-15(lowest)]
#  6  Magnitude     [AB mag] (currently not available)
#  7  Redshift
#  8  Object Type
A000374  227.62695   67.03791   7200.0   3  99.00  N/A  archaeology
A000375  227.51120   67.05034   7200.0   3  99.00  N/A  archaeology
A000376  227.71735   67.05386    450.0   1  99.00  N/A  archaeology
A000377  227.79962   67.05754   7200.0   3  99.00  N/A  archaeology
A000378  227.67927   67.06316    450.0   1  99.00  N/A  archaeology
A000379  227.58092   67.09240    450.0   1  99.00  N/A  archaeology
A000380  227.53090   67.09510   1800.0   2  99.00  N/A  archaeology
A000381  227.61302   67.09777   7200.0   3  99.00  N/A  archaeology
A000382  227.55679   67.10476    450.0   1  99.00  N/A  archaeology
A000383  227.53814   67.11010   1800.0   2  99.00  N/A  archaeology
A000384  227.96669   67.11159    450.0   1  99.00  N/A  archaeology
A000385  227.60400   67.11177    450.0   1  99.00  N/A  archaeology
A000386  227.54428   67.11487   7200.0   3  99.00  N/A  archaeology
A000387  227.80578   67.11634   1800.0   2  99.00  N/A  archaeology
A000388  227.78765   67.12485   7200.0   3  99.00  N/A  archaeology
A000389  227.83955   67.12721   1800.0   2  99.00  N/A  archaeology
A000390  227.62794   67.13982   1800.0   2  99.00  N/A  archaeology
A000391  227.67089   67.14139   7200.0   3  99.00  N/A  archaeology
A000392  227.66062   67.14198   7200.0   3  99.00  N/A  archaeology
A000393  227.66952   67.14953   7200.0   3  99.00  N/A  archaeology
A000394  227.62703   67.15439   7200.0   3  99.00  N/A  archaeology
A000395  227.59823   67.15477   1800.0   2  99.00  N/A  archaeology
A000396  227.58200   67.15606   1800.0   2  99.00  N/A  archaeology
A000397  227.59864   67.15967   7200.0   3  99.00  N/A  archaeology
A000398  227.55726   67.16090   7200.0   3  99.00  N/A  archaeology
A000399  227.87978   67.16483   1800.0   2  99.00  N/A  archaeology
A000400  227.81481   67.16623   7200.0   3  99.00  N/A  archaeology
